,region,total,18_30,31_40,41_50,51_60,60_,date
4867,Кировская область,91.45774224847281,2.610038770634144,5.022504885323872,6.583888789791493,11.392023343969194,65.84928645875411,2021-09-01
4868,Нижегородская область,84.42266961157885,2.943757885908998,4.530383887938872,6.4151318788422165,11.24930427709038,59.28409168179838,2021-09-01
4869,Оренбургская область,91.23198904738499,3.441735742428259,5.468072458136357,7.1521399546557625,13.16887254460437,62.00116834756024,2021-09-01
4870,Пензенская область,71.77484200920598,2.4231194098991553,4.369051621429423,6.4582949233789195,11.459464651738559,47.06491140275994,2021-09-01
4871,Пермский край,73.69707834918607,3.0217957779379443,5.233669644134502,6.6561701200460135,9.94742292462841,48.83801988243919,2021-09-01
4872,Самарская область,63.80834985118085,2.602908409328114,4.661457045353381,6.575434885440326,10.8900488370294,39.078500674029634,2021-09-01
4873,Саратовская область,54.66844751662867,2.427444907563783,4.197300250385055,5.825199750658738,9.647987087028534,32.57051552099256,2021-09-01
4874,Ульяновская область,86.46257671430882,3.294703603900128,5.7489048434769545,7.639214360114223,14.60126617084688,55.17848773597063,2021-09-01
4875,Курганская область,85.07030553281943,3.4645784722137383,6.042244401822691,7.940677034340374,13.009272267490868,54.613533356951756,2021-09-01
4876,Свердловская область,61.25591977934145,3.031421187594506,5.184534414031297,6.750477323547628,9.017574783797084,37.27191207037093,2021-09-01
4877,Тюменская область (без автономных округов),57.88365732812661,2.9752706543846044,4.9345952316622705,5.596126446411112,8.441812141981055,35.93585285368757,2021-09-01
4878,Ханты-Мансийский автономный округ - Югра (Тюменская область),31.568674621693784,2.3654137637217105,3.478793638980502,4.194580168683865,6.071742193601295,15.458144856706411,2021-09-01
4879,Ямало-Ненецкий автономный округ (Тюменская область),25.4711979671304,2.3911811484250745,2.7622895376684156,3.303413100308952,5.3984387853969755,11.615875395330981,2021-09-01
4880,Челябинская область,61.547979702626634,3.134648731704625,4.614834974918744,5.908545635687127,9.011824643242003,38.878125717074134,2021-09-01
4881,Республика Алтай,90.97821265964862,4.0234618970464435,7.34542031373046,9.626438082134742,14.007440462720746,55.97545190401622,2021-09-01
4882,Республика Тыва,63.16592406044169,5.778404688105385,8.653985858194497,12.404349089500194,15.240580201472298,21.088604223169312,2021-09-01
4883,Республика Хакасия,49.5192054672992,2.8287559488455667,4.978986384380005,6.157478065394072,7.642339992030615,27.91164507664895,2021-09-01
4884,Алтайский край,71.91533705837038,3.1541317907133615,5.736051904911832,7.181387182197162,9.731517758811473,46.11224842173656,2021-09-01
4885,Кемеровская область - Кузбасс,78.95662185592566,3.4487132069539306,6.380992813218877,8.297113364010503,12.230742532787838,48.59905993895451,2021-09-01
4886,Новосибирская область,64.67932785705977,2.8282354022275538,5.4209939134967025,7.009745010115456,10.03827935312775,39.382074178092324,2021-09-01
4887,Омская область,63.18095263109512,3.053567441921546,5.182082025555832,6.723311489618764,10.24334510880271,37.978646565196264,2021-09-01
4888,Томская область,60.573332374135674,3.7576879848347113,5.807505846278609,7.606935746525166,10.290197778460843,33.111005018036344,2021-09-01
4889,Красноярский край,62.54457878237291,3.5176314008303513,5.588082771834718,7.2306478625469595,10.422987647672414,35.78522909948846,2021-09-01
4890,Иркутская область,84.54577875311418,5.283742754274593,8.623502697449833,9.728756082577798,13.276935235520021,47.63284198329194,2021-09-01
4891,Республика Бурятия,74.05795027759426,4.307759751824329,7.257737984699081,8.800210263326402,12.297157284477555,41.395084993266906,2021-09-01
4892,Забайкальский край,70.83252253235689,4.093081534146191,6.794591285115593,8.072255418919111,10.443432986706028,41.429161307469975,2021-09-01
4893,Хабаровский край,48.57634958001794,2.68920712582246,4.2263360917112625,5.8364786834797835,7.259860105892814,28.564467573111617,2021-09-01
4894,Амурская область,77.85420658288206,4.202873711702816,6.493606157734388,8.107734771297672,11.515055394540614,47.53493654760656,2021-09-01
4895,Камчатский край,40.97321821046181,2.5700507272184736,3.8245948400055187,5.043844872893184,6.737960708063413,22.796767062281216,2021-09-01
4896,Магаданская область,35.480529942316274,2.4526374843563445,4.07094667491405,5.300861659737906,6.322194571112102,17.333889552195867,2021-09-01
4897,Сахалинская область,43.27654693680875,2.9158541331614574,4.338774476392084,5.961439064620352,6.597737741983975,23.46274152065088,2021-09-01
4898,Еврейская автономная область,77.15015974440895,4.02555910543131,7.565495207667731,9.23961661341853,10.626198083067093,45.69329073482428,2021-09-01
4899,Чукотский автономный округ,33.416116461727945,3.715145274294829,4.462212530538897,5.794818987622913,7.5514365901427505,11.892503079128556,2021-09-01
4900,Республика Саха (Якутия),53.139043821049704,4.237396012713206,5.644769550220933,7.123428288615448,10.637788692334091,25.495661277166025,2021-09-01
4901,Приморский край,55.35284081105779,2.6360017126023245,4.960475950078921,6.703964759585993,8.478340053806388,32.57405833498416,2021-09-01
4902,Российская Федерация,73.05403195017836,3.3392666801964808,5.420246962094366,7.357190479932016,11.675508991984492,45.261818835971006,2021-10-01
4903,Белгородская область,120.50537904401531,3.162998561565577,5.982122407719922,9.565556470392064,17.778322786760693,84.01637881757706,2021-10-01
4904,Брянская область,85.66715313161103,2.8519923360632866,5.189898890826106,8.189014460353672,14.389328661466058,55.04691878290191,2021-10-01
4905,Владимирская область,86.11957836195393,2.765816828713828,4.931081835244643,7.144778440338604,12.527391794495042,58.750509463161805,2021-10-01
4906,Воронежская область,90.35360737818397,2.8469713845545295,5.16566562919629,7.900302219631437,15.277965725309766,59.16270241949195,2021-10-01
4907,Ивановская область,74.91651739761224,2.632133507322964,4.644226327008648,6.749527877515622,10.97735433096394,49.913275354801065,2021-10-01
4908,Калужская область,74.32516134188495,2.9341245579332256,4.917181162460788,6.881256368758616,11.51671362065176,48.07588563208056,2021-10-01
4909,Костромская область,86.69478997426893,2.9152338472652977,5.734990603462954,7.485403939703035,13.384296882832105,57.17486470100553,2021-10-01
4910,Курская область,104.73530034072421,4.264524554760289,7.660822553461597,12.215363962031505,20.87209344744311,59.7224958230277,2021-10-01
4911,Липецкая область,96.2938932380304,3.2077873269798047,5.814613115498071,8.511849046970728,15.726046630360788,63.03359711822101,2021-10-01
4912,Орловская область,78.03517661442336,3.2289846913007842,4.933171056153975,7.321791782923914,12.15698937194868,50.394239712096,2021-10-01
4913,Рязанская область,111.06234697343153,3.259710614182291,5.606155936178872,8.605453914703023,16.172899421537945,77.41812708682941,2021-10-01
4914,Смоленская область,75.53898648069159,2.8334855019991814,5.563836474232109,7.587444510908919,12.503161887557308,47.051058105994066,2021-10-01
4915,Тамбовская область,103.15058023772652,2.976609480903441,5.6927656322278315,9.909293859737335,17.322660445284686,67.24925081957322,2021-10-01
4916,Тверская область,73.0311596081948,2.890932138960629,4.899572020015751,6.730790073048018,11.556503232529368,46.95336214364104,2021-10-01
4917,Тульская область,96.01653422951249,3.2474993358015065,6.003664305455398,9.586540750734068,15.856574529971741,61.32225530754978,2021-10-01
4918,Ярославская область,74.29210326206034,2.15558906546031,4.002661459743005,5.991506527987214,10.021555890654604,52.120790318215214,2021-10-01
4919,город Москва,74.31483874026574,2.3825271334368496,3.5645848890363925,5.146166945211595,9.898736077692304,53.322823694888605,2021-10-01
4920,Московская область,51.6143285482686,2.0827660482280663,3.4112996576895194,4.775118995280404,7.986768889766997,33.358374957303624,2021-10-01
4921,Республика Карелия,92.63123675236548,3.2262248572005565,5.358981136846115,7.5377090684008925,11.381267536953821,65.1270541529641,2021-10-01
4922,Республика Коми,72.3742917194164,3.389913838665667,6.0644796519131265,8.077778733760248,11.982693985914281,42.859425509163096,2021-10-01
4923,Архангельская область (кроме Ненецкого автономного округа),74.6437946468981,2.7081397518339054,4.706916840158794,6.664129709918701,10.052998996916859,50.51160934806985,2021-10-01
4924,Ненецкий автономный округ (Архангельская область),62.943522043749574,2.8835972876163014,4.640789384757484,7.231521322850256,9.84478136475253,38.342832683773004,2021-10-01
4925,Вологодская область,76.76175152600861,2.545519624826896,4.488107297561688,6.3898624029357745,11.422693524649839,51.91556867603441,2021-10-01
4926,Калининградская область,63.466990764011065,2.5711155441065596,4.2125455516461425,5.804889733601407,9.350849773812515,41.52759016084443,2021-10-01
4927,город Санкт-Петербург,97.4834065146679,2.4626964631890025,3.8580387352809313,5.388959319448876,9.711678790091714,76.06203320665738,2021-10-01
4928,Ленинградская область,65.12880201995972,1.8449726344909498,3.7427795368653745,5.198363617055113,8.836002960832372,45.50668327071592,2021-10-01
4929,Мурманская область,37.009595231857475,2.108167408959916,3.3143939393939394,4.582023404069513,5.818269146799406,21.186741332634703,2021-10-01
